Week,AwayTeamName,AwayTeamID,HomeTeamName,HomeTeamID,PointSpread,OverUnder,DateTimeUTC,NeutralVenue,Conference_away,Conference_home,TeamsConcatenated,ConferenceConcatenated
7,Arkansas Razorbacks,276,Alabama Crimson Tide,275,,,,FALSE,SEC - West,SEC - West,Arkansas Razorbacks vs Alabama Crimson Tide,SEC - West vs SEC - West
7,Troy Trojans,333,Army Black Knights,263,,,2023-10-11T19:30:00,FALSE,Sun Belt - West,FBS Independents,Troy Trojans vs Army Black Knights,Sun Belt - West vs FBS Independents
7,Liberty Flames,84,Jacksonville State Gamecocks,238,,,2023-10-07T23:30:00,FALSE,Conference USA,Conference USA,Liberty Flames vs Jacksonville State Gamecocks,Conference USA vs Conference USA
7,Missouri Tigers,280,Kentucky Wildcats,268,,,,FALSE,SEC - East,SEC - East,Missouri Tigers vs Kentucky Wildcats,SEC - East vs SEC - East
7,Auburn Tigers,279,LSU Tigers,269,,,,FALSE,SEC - West,SEC - West,Auburn Tigers vs LSU Tigers,SEC - West vs SEC - West
7,Arizona Wildcats,247,Washington State Cougars,256,,,,FALSE,Pac-12,Pac-12,Arizona Wildcats vs Washington State Cougars,Pac-12 vs Pac-12
7,UCLA Bruins,253,Oregon State Beavers,252,,,,FALSE,Pac-12,Pac-12,UCLA Bruins vs Oregon State Beavers,Pac-12 vs Pac-12
7,California Golden Bears,251,Utah Utes,248,,,,FALSE,Pac-12,Pac-12,California Golden Bears vs Utah Utes,Pac-12 vs Pac-12
7,Oregon Ducks,245,Washington Huskies,249,,,,FALSE,Pac-12,Pac-12,Oregon Ducks vs Washington Huskies,Pac-12 vs Pac-12
7,Stanford Cardinal,254,Colorado Buffaloes,250,,,2023-10-11T02:00:00,FALSE,Pac-12,Pac-12,Stanford Cardinal vs Colorado Buffaloes,Pac-12 vs Pac-12
7,USC Trojans,246,Notre Dame Fighting Irish,25,,,2023-10-11T23:30:00,FALSE,Pac-12,FBS Independents,USC Trojans vs Notre Dame Fighting Irish,Pac-12 vs FBS Independents
7,NC State Wolfpack,33,Duke Blue Devils,26,,,,FALSE,Atlantic Coast,Atlantic Coast,NC State Wolfpack vs Duke Blue Devils,Atlantic Coast vs Atlantic Coast
7,Miami Hurricanes,23,North Carolina Tar Heels,21,,,,FALSE,Atlantic Coast,Atlantic Coast,Miami Hurricanes vs North Carolina Tar Heels,Atlantic Coast vs Atlantic Coast
7,Louisville Cardinals,24,Pittsburgh Panthers,28,,,,FALSE,Atlantic Coast,Atlantic Coast,Louisville Cardinals vs Pittsburgh Panthers,Atlantic Coast vs Atlantic Coast
7,Wake Forest Demon Deacons,34,Virginia Tech Hokies,31,,,,FALSE,Atlantic Coast,Atlantic Coast,Wake Forest Demon Deacons vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
7,Syracuse Orange,30,Florida State Seminoles,29,,,,FALSE,Atlantic Coast,Atlantic Coast,Syracuse Orange vs Florida State Seminoles,Atlantic Coast vs Atlantic Coast
7,Kansas Jayhawks,106,Oklahoma State Cowboys,113,,,,FALSE,Big 12,Big 12,Kansas Jayhawks vs Oklahoma State Cowboys,Big 12 vs Big 12
7,Iowa State Cyclones,110,Cincinnati Bearcats,4,,,,FALSE,Big 12,Big 12,Iowa State Cyclones vs Cincinnati Bearcats,Big 12 vs Big 12
7,West Virginia Mountaineers,107,Houston Cougars,6,,,2023-10-09T23:00:00,FALSE,Big 12,Big 12,West Virginia Mountaineers vs Houston Cougars,Big 12 vs Big 12
7,BYU Cougars,336,TCU Horned Frogs,114,,,,FALSE,Big 12,Big 12,BYU Cougars vs TCU Horned Frogs,Big 12 vs Big 12
7,Kansas State Wildcats,112,Texas Tech Red Raiders,111,,,,FALSE,Big 12,Big 12,Kansas State Wildcats vs Texas Tech Red Raiders,Big 12 vs Big 12
7,SMU Mustangs,1,East Carolina Pirates,9,,,2023-10-09T23:30:00,FALSE,American Athletic,American Athletic,SMU Mustangs vs East Carolina Pirates,American Athletic vs American Athletic
7,Tulane Green Wave,10,Memphis Tigers,7,,,2023-10-10T23:00:00,FALSE,American Athletic,American Athletic,Tulane Green Wave vs Memphis Tigers,American Athletic vs American Athletic
7,Navy Midshipmen,258,Charlotte 49ers,142,,,,FALSE,American Athletic,American Athletic,Navy Midshipmen vs Charlotte 49ers,American Athletic vs American Athletic
7,Temple Owls,2,North Texas Mean Green,141,,,,FALSE,American Athletic,American Athletic,Temple Owls vs North Texas Mean Green,American Athletic vs American Athletic
7,UAB Blazers,134,UTSA Roadrunners,147,,,,FALSE,American Athletic,American Athletic,UAB Blazers vs UTSA Roadrunners,American Athletic vs American Athletic
7,Florida Atlantic Owls,145,South Florida Bulls,11,,,,FALSE,American Athletic,American Athletic,Florida Atlantic Owls vs South Florida Bulls,American Athletic vs American Athletic
7,Coastal Carolina Chanticleers,81,Appalachian State Mountaineers,331,,,2023-10-07T23:30:00,FALSE,Sun Belt - East,Sun Belt - East,Coastal Carolina Chanticleers vs Appalachian State Mountaineers,Sun Belt - East vs Sun Belt - East
7,Marshall Thundering Herd,136,Georgia State Panthers,328,,,,FALSE,Sun Belt - East,Sun Belt - East,Marshall Thundering Herd vs Georgia State Panthers,Sun Belt - East vs Sun Belt - East
7,Georgia Southern Eagles,329,James Madison Dukes,126,,,,FALSE,Sun Belt - East,Sun Belt - East,Georgia Southern Eagles vs James Madison Dukes,Sun Belt - East vs Sun Belt - East
7,UL Monroe Warhawks,326,Texas State Bobcats,332,,,2023-10-11T23:00:00,FALSE,Sun Belt - West,Sun Belt - West,UL Monroe Warhawks vs Texas State Bobcats,Sun Belt - West vs Sun Belt - West
7,Toledo Rockets,183,Ball State Cardinals,184,,,,FALSE,Mid-American - West,Mid-American - West,Toledo Rockets vs Ball State Cardinals,Mid-American - West vs Mid-American - West
7,Bowling Green Falcons,181,Buffalo Bulls,179,,,2023-10-11T19:30:00,FALSE,Mid-American - East,Mid-American - East,Bowling Green Falcons vs Buffalo Bulls,Mid-American - East vs Mid-American - East
7,Akron Zips,177,Central Michigan Chippewas,185,,,2023-10-11T19:30:00,FALSE,Mid-American - East,Mid-American - West,Akron Zips vs Central Michigan Chippewas,Mid-American - East vs Mid-American - West
7,Kent State Golden Flashes,178,Eastern Michigan Eagles,187,,,,FALSE,Mid-American - East,Mid-American - West,Kent State Golden Flashes vs Eastern Michigan Eagles,Mid-American - East vs Mid-American - West
7,Ohio Bobcats,180,Northern Illinois Huskies,186,,,2023-10-11T19:30:00,FALSE,Mid-American - East,Mid-American - West,Ohio Bobcats vs Northern Illinois Huskies,Mid-American - East vs Mid-American - West
7,Miami (OH) RedHawks,182,Western Michigan Broncos,188,,,2023-10-11T19:30:00,FALSE,Mid-American - East,Mid-American - West,Miami (OH) RedHawks vs Western Michigan Broncos,Mid-American - East vs Mid-American - West
7,San Jose State Spartans,222,New Mexico Lobos,214,,,2023-10-11T22:00:00,FALSE,Mountain West,Mountain West,San Jose State Spartans vs New Mexico Lobos,Mountain West vs Mountain West
7,Wyoming Cowboys,219,Air Force Falcons,221,,,2023-10-11T23:00:00,FALSE,Mountain West,Mountain West,Wyoming Cowboys vs Air Force Falcons,Mountain West vs Mountain West
7,UNLV Rebels,218,Nevada Wolf Pack,216,,,2023-10-11T21:00:00,FALSE,Mountain West,Mountain West,UNLV Rebels vs Nevada Wolf Pack,Mountain West vs Mountain West
7,Fresno State Bulldogs,213,Utah State Aggies,220,,,2023-10-11T00:00:00,FALSE,Mountain West,Mountain West,Fresno State Bulldogs vs Utah State Aggies,Mountain West vs Mountain West
7,Boise State Broncos,215,Colorado State Rams,217,,,,FALSE,Mountain West,Mountain West,Boise State Broncos vs Colorado State Rams,Mountain West vs Mountain West
7,San Diego State Aztecs,212,Hawaii Rainbow Warriors,115,,,2023-10-12T03:00:00,FALSE,Mountain West,Mountain West,San Diego State Aztecs vs Hawaii Rainbow Warriors,Mountain West vs Mountain West
8,Michigan Wolverines,95,Michigan State Spartans,97,,,,FALSE,Big Ten - East,Big Ten - East,Michigan Wolverines vs Michigan State Spartans,Big Ten - East vs Big Ten - East
8,South Carolina Gamecocks,267,Missouri Tigers,280,,,,FALSE,SEC - East,SEC - East,South Carolina Gamecocks vs Missouri Tigers,SEC - East vs SEC - East
8,Northwestern Wildcats,100,Nebraska Cornhuskers,99,,,,FALSE,Big Ten - West,Big Ten - West,Northwestern Wildcats vs Nebraska Cornhuskers,Big Ten - West vs Big Ten - West
8,Penn State Nittany Lions,101,Ohio State Buckeyes,98,,,,FALSE,Big Ten - East,Big Ten - East,Penn State Nittany Lions vs Ohio State Buckeyes,Big Ten - East vs Big Ten - East
8,Ole Miss Rebels,274,Auburn Tigers,279,,,,FALSE,SEC - West,SEC - West,Ole Miss Rebels vs Auburn Tigers,SEC - West vs SEC - West
8,Minnesota Golden Gophers,104,Iowa Hawkeyes,91,,,,FALSE,Big Ten - West,Big Ten - West,Minnesota Golden Gophers vs Iowa Hawkeyes,Big Ten - West vs Big Ten - West
8,Middle Tennessee Blue Raiders,135,Liberty Flames,84,,,2023-10-17T23:00:00,FALSE,Conference USA,Conference USA,Middle Tennessee Blue Raiders vs Liberty Flames,Conference USA vs Conference USA
8,Florida International Panthers,140,Sam Houston Bearkats,295,,,2023-10-18T23:00:00,FALSE,Conference USA,Conference USA,Florida International Panthers vs Sam Houston Bearkats,Conference USA vs Conference USA
8,New Mexico State Aggies,344,UTEP Miners,139,,,2023-10-19T01:00:00,FALSE,Conference USA,Conference USA,New Mexico State Aggies vs UTEP Miners,Conference USA vs Conference USA
8,Tennessee Volunteers,277,Alabama Crimson Tide,275,,,,FALSE,SEC - East,SEC - West,Tennessee Volunteers vs Alabama Crimson Tide,SEC - East vs SEC - West
8,Wisconsin Badgers,96,Illinois Fighting Illini,102,,,,FALSE,Big Ten - West,Big Ten - West,Wisconsin Badgers vs Illinois Fighting Illini,Big Ten - West vs Big Ten - West
8,South Florida Bulls,11,UConn Huskies,3,,,2023-10-21T19:30:00,FALSE,American Athletic,FBS Independents,South Florida Bulls vs UConn Huskies,American Athletic vs FBS Independents
8,Western Kentucky Hilltoppers,144,Jacksonville State Gamecocks,238,,,2023-10-17T23:30:00,FALSE,Conference USA,Conference USA,Western Kentucky Hilltoppers vs Jacksonville State Gamecocks,Conference USA vs Conference USA
8,Mississippi State Bulldogs,278,Arkansas Razorbacks,276,,,,FALSE,SEC - West,SEC - West,Mississippi State Bulldogs vs Arkansas Razorbacks,SEC - West vs SEC - West
8,Rutgers Scarlet Knights,103,Indiana Hoosiers,93,,,2023-10-21T16:00:00,FALSE,Big Ten - East,Big Ten - East,Rutgers Scarlet Knights vs Indiana Hoosiers,Big Ten - East vs Big Ten - East
8,Army Black Knights,263,LSU Tigers,269,,,,FALSE,FBS Independents,SEC - West,Army Black Knights vs LSU Tigers,FBS Independents vs SEC - West
8,UCLA Bruins,253,Stanford Cardinal,254,,,,FALSE,Pac-12,Pac-12,UCLA Bruins vs Stanford Cardinal,Pac-12 vs Pac-12
8,Washington State Cougars,256,Oregon Ducks,245,,,,FALSE,Pac-12,Pac-12,Washington State Cougars vs Oregon Ducks,Pac-12 vs Pac-12
8,Arizona State Sun Devils,255,Washington Huskies,249,,,,FALSE,Pac-12,Pac-12,Arizona State Sun Devils vs Washington Huskies,Pac-12 vs Pac-12
8,Utah Utes,248,USC Trojans,246,,,,FALSE,Pac-12,Pac-12,Utah Utes vs USC Trojans,Pac-12 vs Pac-12
8,Virginia Cavaliers,22,North Carolina Tar Heels,21,,,,FALSE,Atlantic Coast,Atlantic Coast,Virginia Cavaliers vs North Carolina Tar Heels,Atlantic Coast vs Atlantic Coast
8,Pittsburgh Panthers,28,Wake Forest Demon Deacons,34,,,,FALSE,Atlantic Coast,Atlantic Coast,Pittsburgh Panthers vs Wake Forest Demon Deacons,Atlantic Coast vs Atlantic Coast
8,Clemson Tigers,27,Miami Hurricanes,23,,,,FALSE,Atlantic Coast,Atlantic Coast,Clemson Tigers vs Miami Hurricanes,Atlantic Coast vs Atlantic Coast
8,Duke Blue Devils,26,Florida State Seminoles,29,,,,FALSE,Atlantic Coast,Atlantic Coast,Duke Blue Devils vs Florida State Seminoles,Atlantic Coast vs Atlantic Coast
8,Boston College Eagles,35,Georgia Tech Yellow Jackets,32,,,,FALSE,Atlantic Coast,Atlantic Coast,Boston College Eagles vs Georgia Tech Yellow Jackets,Atlantic Coast vs Atlantic Coast
8,UCF Knights,8,Oklahoma Sooners,105,,,,FALSE,Big 12,Big 12,UCF Knights vs Oklahoma Sooners,Big 12 vs Big 12
8,Baylor Bears,108,Cincinnati Bearcats,4,,,,FALSE,Big 12,Big 12,Baylor Bears vs Cincinnati Bearcats,Big 12 vs Big 12
8,TCU Horned Frogs,114,Kansas State Wildcats,112,,,,FALSE,Big 12,Big 12,TCU Horned Frogs vs Kansas State Wildcats,Big 12 vs Big 12
8,Texas Longhorns,109,Houston Cougars,6,,,,FALSE,Big 12,Big 12,Texas Longhorns vs Houston Cougars,Big 12 vs Big 12
8,Texas Tech Red Raiders,111,BYU Cougars,336,,,,FALSE,Big 12,Big 12,Texas Tech Red Raiders vs BYU Cougars,Big 12 vs Big 12
8,Oklahoma State Cowboys,113,West Virginia Mountaineers,107,,,,FALSE,Big 12,Big 12,Oklahoma State Cowboys vs West Virginia Mountaineers,Big 12 vs Big 12
8,Charlotte 49ers,142,East Carolina Pirates,9,,,,FALSE,American Athletic,American Athletic,Charlotte 49ers vs East Carolina Pirates,American Athletic vs American Athletic
8,Rice Owls,146,Tulsa Golden Hurricane,5,,,2023-10-19T23:00:00,FALSE,American Athletic,American Athletic,Rice Owls vs Tulsa Golden Hurricane,American Athletic vs American Athletic
8,SMU Mustangs,1,Temple Owls,2,,,2023-10-20T23:00:00,FALSE,American Athletic,American Athletic,SMU Mustangs vs Temple Owls,American Athletic vs American Athletic
8,UTSA Roadrunners,147,Florida Atlantic Owls,145,,,,FALSE,American Athletic,American Athletic,UTSA Roadrunners vs Florida Atlantic Owls,American Athletic vs American Athletic
8,Air Force Falcons,221,Navy Midshipmen,258,,,2023-10-21T16:00:00,FALSE,Mountain West,American Athletic,Air Force Falcons vs Navy Midshipmen,Mountain West vs American Athletic
8,North Texas Mean Green,141,Tulane Green Wave,10,,,,FALSE,American Athletic,American Athletic,North Texas Mean Green vs Tulane Green Wave,American Athletic vs American Athletic
8,Memphis Tigers,7,UAB Blazers,134,,,,FALSE,American Athletic,American Athletic,Memphis Tigers vs UAB Blazers,American Athletic vs American Athletic
8,Coastal Carolina Chanticleers,81,Arkansas State Red Wolves,327,,,2023-10-21T23:00:00,FALSE,Sun Belt - East,Sun Belt - West,Coastal Carolina Chanticleers vs Arkansas State Red Wolves,Sun Belt - East vs Sun Belt - West
8,James Madison Dukes,126,Marshall Thundering Herd,136,,,2023-10-19T23:00:00,FALSE,Sun Belt - East,Sun Belt - East,James Madison Dukes vs Marshall Thundering Herd,Sun Belt - East vs Sun Belt - East
8,UL Monroe Warhawks,326,Georgia Southern Eagles,329,,,2023-10-21T18:00:00,FALSE,Sun Belt - West,Sun Belt - East,UL Monroe Warhawks vs Georgia Southern Eagles,Sun Belt - West vs Sun Belt - East
8,Appalachian State Mountaineers,331,Old Dominion Monarchs,138,,,,FALSE,Sun Belt - East,Sun Belt - East,Appalachian State Mountaineers vs Old Dominion Monarchs,Sun Belt - East vs Sun Belt - East
8,Georgia State Panthers,328,Louisiana Ragin Cajuns,324,,,,FALSE,Sun Belt - East,Sun Belt - West,Georgia State Panthers vs Louisiana Ragin Cajuns,Sun Belt - East vs Sun Belt - West
8,Southern Miss Golden Eagles,143,South Alabama Jaguars,330,,,2023-10-17T23:30:00,FALSE,Sun Belt - West,Sun Belt - West,Southern Miss Golden Eagles vs South Alabama Jaguars,Sun Belt - West vs Sun Belt - West
8,Akron Zips,177,Bowling Green Falcons,181,,,,FALSE,Mid-American - East,Mid-American - East,Akron Zips vs Bowling Green Falcons,Mid-American - East vs Mid-American - East
8,Toledo Rockets,183,Miami (OH) RedHawks,182,,,,FALSE,Mid-American - West,Mid-American - East,Toledo Rockets vs Miami (OH) RedHawks,Mid-American - West vs Mid-American - East
8,Western Michigan Broncos,188,Ohio Bobcats,180,,,,FALSE,Mid-American - West,Mid-American - East,Western Michigan Broncos vs Ohio Bobcats,Mid-American - West vs Mid-American - East
8,Central Michigan Chippewas,185,Ball State Cardinals,184,,,2023-10-21T19:30:00,FALSE,Mid-American - West,Mid-American - West,Central Michigan Chippewas vs Ball State Cardinals,Mid-American - West vs Mid-American - West
8,Buffalo Bulls,179,Kent State Golden Flashes,178,,,2023-10-21T19:30:00,FALSE,Mid-American - East,Mid-American - East,Buffalo Bulls vs Kent State Golden Flashes,Mid-American - East vs Mid-American - East
8,Eastern Michigan Eagles,187,Northern Illinois Huskies,186,,,,FALSE,Mid-American - West,Mid-American - West,Eastern Michigan Eagles vs Northern Illinois Huskies,Mid-American - West vs Mid-American - West
8,Hawaii Rainbow Warriors,115,New Mexico Lobos,214,,,2023-10-21T22:00:00,FALSE,Mountain West,Mountain West,Hawaii Rainbow Warriors vs New Mexico Lobos,Mountain West vs Mountain West
8,Nevada Wolf Pack,216,San Diego State Aztecs,212,,,,FALSE,Mountain West,Mountain West,Nevada Wolf Pack vs San Diego State Aztecs,Mountain West vs Mountain West
8,Utah State Aggies,220,San Jose State Spartans,222,,,2023-10-21T23:00:00,FALSE,Mountain West,Mountain West,Utah State Aggies vs San Jose State Spartans,Mountain West vs Mountain West
8,Colorado State Rams,217,UNLV Rebels,218,,,2023-10-21T23:00:00,FALSE,Mountain West,Mountain West,Colorado State Rams vs UNLV Rebels,Mountain West vs Mountain West
9,UConn Huskies,3,Boston College Eagles,35,,,,FALSE,FBS Independents,Atlantic Coast,UConn Huskies vs Boston College Eagles,FBS Independents vs Atlantic Coast
9,Michigan State Spartans,97,Minnesota Golden Gophers,104,,,,FALSE,Big Ten - East,Big Ten - West,Michigan State Spartans vs Minnesota Golden Gophers,Big Ten - East vs Big Ten - West
9,Vanderbilt Commodores,273,Ole Miss Rebels,274,,,,FALSE,SEC - East,SEC - West,Vanderbilt Commodores vs Ole Miss Rebels,SEC - East vs SEC - West
9,Purdue Boilermakers,94,Nebraska Cornhuskers,99,,,,FALSE,Big Ten - West,Big Ten - West,Purdue Boilermakers vs Nebraska Cornhuskers,Big Ten - West vs Big Ten - West
9,Mississippi State Bulldogs,278,Auburn Tigers,279,,,,FALSE,SEC - West,SEC - West,Mississippi State Bulldogs vs Auburn Tigers,SEC - West vs SEC - West
9,Indiana Hoosiers,93,Penn State Nittany Lions,101,,,,FALSE,Big Ten - East,Big Ten - East,Indiana Hoosiers vs Penn State Nittany Lions,Big Ten - East vs Big Ten - East
9,Jacksonville State Gamecocks,238,Florida International Panthers,140,,,2023-10-21T23:00:00,FALSE,Conference USA,Conference USA,Jacksonville State Gamecocks vs Florida International Panthers,Conference USA vs Conference USA
9,New Mexico State Aggies,344,Louisiana Tech Bulldogs,137,,,2023-10-20T23:00:00,FALSE,Conference USA,Conference USA,New Mexico State Aggies vs Louisiana Tech Bulldogs,Conference USA vs Conference USA
9,South Carolina Gamecocks,267,Texas A&M Aggies,270,,,,FALSE,SEC - East,SEC - West,South Carolina Gamecocks vs Texas A&M Aggies,SEC - East vs SEC - West
9,UTEP Miners,139,Sam Houston Bearkats,295,,,2023-10-22T00:00:00,FALSE,Conference USA,Conference USA,UTEP Miners vs Sam Houston Bearkats,Conference USA vs Conference USA
9,Ohio State Buckeyes,98,Wisconsin Badgers,96,,,,FALSE,Big Ten - East,Big Ten - West,Ohio State Buckeyes vs Wisconsin Badgers,Big Ten - East vs Big Ten - West
9,UMass Minutemen,55,Army Black Knights,263,,,2023-10-24T16:00:00,FALSE,FBS Independents,FBS Independents,UMass Minutemen vs Army Black Knights,FBS Independents vs FBS Independents
9,Georgia Bulldogs,272,Florida Gators,271,,,2023-10-24T19:30:00,TRUE,SEC - East,SEC - East,Georgia Bulldogs vs Florida Gators,SEC - East vs SEC - East
9,Maryland Terrapins,92,Northwestern Wildcats,100,,,,FALSE,Big Ten - East,Big Ten - West,Maryland Terrapins vs Northwestern Wildcats,Big Ten - East vs Big Ten - West
9,Tennessee Volunteers,277,Kentucky Wildcats,268,,,,FALSE,SEC - East,SEC - East,Tennessee Volunteers vs Kentucky Wildcats,SEC - East vs SEC - East
9,Liberty Flames,84,Western Kentucky Hilltoppers,144,,,2023-10-20T23:30:00,FALSE,Conference USA,Conference USA,Liberty Flames vs Western Kentucky Hilltoppers,Conference USA vs Conference USA
9,Oregon State Beavers,252,Arizona Wildcats,247,,,,FALSE,Pac-12,Pac-12,Oregon State Beavers vs Arizona Wildcats,Pac-12 vs Pac-12
9,Washington Huskies,249,Stanford Cardinal,254,,,,FALSE,Pac-12,Pac-12,Washington Huskies vs Stanford Cardinal,Pac-12 vs Pac-12
9,USC Trojans,246,California Golden Bears,251,,,,FALSE,Pac-12,Pac-12,USC Trojans vs California Golden Bears,Pac-12 vs Pac-12
9,Oregon Ducks,245,Utah Utes,248,,,,FALSE,Pac-12,Pac-12,Oregon Ducks vs Utah Utes,Pac-12 vs Pac-12
9,Colorado Buffaloes,250,UCLA Bruins,253,,,,FALSE,Pac-12,Pac-12,Colorado Buffaloes vs UCLA Bruins,Pac-12 vs Pac-12
9,Washington State Cougars,256,Arizona State Sun Devils,255,,,,FALSE,Pac-12,Pac-12,Washington State Cougars vs Arizona State Sun Devils,Pac-12 vs Pac-12
9,Pittsburgh Panthers,28,Notre Dame Fighting Irish,25,,,2023-10-24T19:30:00,FALSE,Atlantic Coast,FBS Independents,Pittsburgh Panthers vs Notre Dame Fighting Irish,Atlantic Coast vs FBS Independents
9,Clemson Tigers,27,NC State Wolfpack,33,,,,FALSE,Atlantic Coast,Atlantic Coast,Clemson Tigers vs NC State Wolfpack,Atlantic Coast vs Atlantic Coast
9,Florida State Seminoles,29,Wake Forest Demon Deacons,34,,,,FALSE,Atlantic Coast,Atlantic Coast,Florida State Seminoles vs Wake Forest Demon Deacons,Atlantic Coast vs Atlantic Coast
9,Virginia Cavaliers,22,Miami Hurricanes,23,,,,FALSE,Atlantic Coast,Atlantic Coast,Virginia Cavaliers vs Miami Hurricanes,Atlantic Coast vs Atlantic Coast
9,Syracuse Orange,30,Virginia Tech Hokies,31,,,2023-10-22T23:30:00,FALSE,Atlantic Coast,Atlantic Coast,Syracuse Orange vs Virginia Tech Hokies,Atlantic Coast vs Atlantic Coast
9,North Carolina Tar Heels,21,Georgia Tech Yellow Jackets,32,,,,FALSE,Atlantic Coast,Atlantic Coast,North Carolina Tar Heels vs Georgia Tech Yellow Jackets,Atlantic Coast vs Atlantic Coast
9,Duke Blue Devils,26,Louisville Cardinals,24,,,,FALSE,Atlantic Coast,Atlantic Coast,Duke Blue Devils vs Louisville Cardinals,Atlantic Coast vs Atlantic Coast
9,Cincinnati Bearcats,4,Oklahoma State Cowboys,113,,,,FALSE,Big 12,Big 12,Cincinnati Bearcats vs Oklahoma State Cowboys,Big 12 vs Big 12
9,West Virginia Mountaineers,107,UCF Knights,8,,,,FALSE,Big 12,Big 12,West Virginia Mountaineers vs UCF Knights,Big 12 vs Big 12
9,Oklahoma Sooners,105,Kansas Jayhawks,106,,,,FALSE,Big 12,Big 12,Oklahoma Sooners vs Kansas Jayhawks,Big 12 vs Big 12
9,Houston Cougars,6,Kansas State Wildcats,112,,,,FALSE,Big 12,Big 12,Houston Cougars vs Kansas State Wildcats,Big 12 vs Big 12
9,Iowa State Cyclones,110,Baylor Bears,108,,,,FALSE,Big 12,Big 12,Iowa State Cyclones vs Baylor Bears,Big 12 vs Big 12
9,BYU Cougars,336,Texas Longhorns,109,,,,FALSE,Big 12,Big 12,BYU Cougars vs Texas Longhorns,Big 12 vs Big 12
9,Tulane Green Wave,10,Rice Owls,146,,,,FALSE,American Athletic,American Athletic,Tulane Green Wave vs Rice Owls,American Athletic vs American Athletic
9,Florida Atlantic Owls,145,Charlotte 49ers,142,,,2023-10-23T23:30:00,FALSE,American Athletic,American Athletic,Florida Atlantic Owls vs Charlotte 49ers,American Athletic vs American Athletic
9,Memphis Tigers,7,North Texas Mean Green,141,,,,FALSE,American Athletic,American Athletic,Memphis Tigers vs North Texas Mean Green,American Athletic vs American Athletic
9,Tulsa Golden Hurricane,5,SMU Mustangs,1,,,,FALSE,American Athletic,American Athletic,Tulsa Golden Hurricane vs SMU Mustangs,American Athletic vs American Athletic
9,East Carolina Pirates,9,UTSA Roadrunners,147,,,,FALSE,American Athletic,American Athletic,East Carolina Pirates vs UTSA Roadrunners,American Athletic vs American Athletic
9,Southern Miss Golden Eagles,143,Appalachian State Mountaineers,331,,,,FALSE,Sun Belt - West,Sun Belt - East,Southern Miss Golden Eagles vs Appalachian State Mountaineers,Sun Belt - West vs Sun Belt - East
9,Arkansas State Red Wolves,327,UL Monroe Warhawks,326,,,,FALSE,Sun Belt - West,Sun Belt - West,Arkansas State Red Wolves vs UL Monroe Warhawks,Sun Belt - West vs Sun Belt - West
9,Old Dominion Monarchs,138,James Madison Dukes,126,,,,FALSE,Sun Belt - East,Sun Belt - East,Old Dominion Monarchs vs James Madison Dukes,Sun Belt - East vs Sun Belt - East
9,Marshall Thundering Herd,136,Coastal Carolina Chanticleers,81,,,,FALSE,Sun Belt - East,Sun Belt - East,Marshall Thundering Herd vs Coastal Carolina Chanticleers,Sun Belt - East vs Sun Belt - East
9,Troy Trojans,333,Texas State Bobcats,332,,,2023-10-24T19:00:00,FALSE,Sun Belt - West,Sun Belt - West,Troy Trojans vs Texas State Bobcats,Sun Belt - West vs Sun Belt - West
9,Louisiana Ragin Cajuns,324,South Alabama Jaguars,330,,,2023-10-24T21:00:00,FALSE,Sun Belt - West,Sun Belt - West,Louisiana Ragin Cajuns vs South Alabama Jaguars,Sun Belt - West vs Sun Belt - West
9,Georgia State Panthers,328,Georgia Southern Eagles,329,,,2023-10-22T23:30:00,FALSE,Sun Belt - East,Sun Belt - East,Georgia State Panthers vs Georgia Southern Eagles,Sun Belt - East vs Sun Belt - East
9,Miami (OH) RedHawks,182,Ohio Bobcats,180,,,,FALSE,Mid-American - East,Mid-American - East,Miami (OH) RedHawks vs Ohio Bobcats,Mid-American - East vs Mid-American - East
9,Western Michigan Broncos,188,Eastern Michigan Eagles,187,,,,FALSE,Mid-American - West,Mid-American - West,Western Michigan Broncos vs Eastern Michigan Eagles,Mid-American - West vs Mid-American - West
9,New Mexico Lobos,214,Nevada Wolf Pack,216,,,2023-10-25T02:30:00,FALSE,Mountain West,Mountain West,New Mexico Lobos vs Nevada Wolf Pack,Mountain West vs Mountain West
9,UNLV Rebels,218,Fresno State Bulldogs,213,,,,FALSE,Mountain West,Mountain West,UNLV Rebels vs Fresno State Bulldogs,Mountain West vs Mountain West
9,Air Force Falcons,221,Colorado State Rams,217,,,2023-10-24T23:00:00,FALSE,Mountain West,Mountain West,Air Force Falcons vs Colorado State Rams,Mountain West vs Mountain West
9,San Jose State Spartans,222,Hawaii Rainbow Warriors,115,,,2023-10-25T03:59:00,FALSE,Mountain West,Mountain West,San Jose State Spartans vs Hawaii Rainbow Warriors,Mountain West vs Mountain West
9,Wyoming Cowboys,219,Boise State Broncos,215,,,,FALSE,Mountain West,Mountain West,Wyoming Cowboys vs Boise State Broncos,Mountain West vs Mountain West
10,Penn State Nittany Lions,101,Maryland Terrapins,92,,,,FALSE,Big Ten - East,Big Ten - East,Penn State Nittany Lions vs Maryland Terrapins,Big Ten - East vs Big Ten - East
10,Nebraska Cornhuskers,99,Michigan State Spartans,97,,,,FALSE,Big Ten - West,Big Ten - East,Nebraska Cornhuskers vs Michigan State Spartans,Big Ten - West vs Big Ten - East
